"city","city_ibge_code","date","epidemiological_week","estimated_population","estimated_population_2019","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","last_available_date","last_available_death_rate","last_available_deaths","new_confirmed","new_deaths"
"Bom Jesus do Itabapoana",3300605,"2020-11-03",45,37203,37096,843,2265.94629,"2020-11-03",0.0273,23,-10,0
"Cabo Frio",3300704,"2020-11-03",45,230378,226525,2962,1285.71305,"2020-11-03",0.0567,168,6,0
"Cachoeiras de Macacu",3300803,"2020-11-03",45,59303,58937,699,1178.69248,"2020-11-03",0.0515,36,0,0
"Cambuci",3300902,"2020-11-03",45,15514,15505,219,1411.62821,"2020-11-03",0.032,7,1,0
"Campos dos Goytacazes",3301009,"2020-11-03",45,511168,507548,7752,1516.52686,"2020-11-03",0.0556,431,3,1
"Cantagalo",3301108,"2020-11-03",45,20168,20172,401,1988.29829,"2020-11-03",0.005,2,1,0
"Carapebus",3300936,"2020-11-03",45,16586,16301,356,2146.38852,"2020-11-03",0.0112,4,0,0
"Cardoso Moreira",3301157,"2020-11-03",45,12821,12823,434,3385.07137,"2020-11-03",0.0069,3,9,0
"Carmo",3301207,"2020-11-03",45,19030,18895,257,1350.49921,"2020-11-03",0.0156,4,0,0
"Casimiro de Abreu",3301306,"2020-11-03",45,45041,44184,1199,2662.01905,"2020-11-03",0.0242,29,0,0
"Comendador Levy Gasparian",3300951,"2020-11-03",45,8576,8561,168,1958.95522,"2020-11-03",0.0238,4,0,0
"Conceição de Macabu",3301405,"2020-11-03",45,23398,23228,776,3316.52278,"2020-11-03",0.0193,15,4,0
"Cordeiro",3301504,"2020-11-03",45,22041,21926,413,1873.78068,"2020-11-03",0.0024,1,0,0
"Duas Barras",3301603,"2020-11-03",45,11528,11492,78,676.61346,"2020-11-03",0.0385,3,0,0
"Duque de Caxias",3301702,"2020-11-03",45,924624,919596,10981,1187.61789,"2020-11-03",0.0719,789,3,0
"Engenheiro Paulo de Frontin",3301801,"2020-11-03",45,14071,14002,230,1634.56755,"2020-11-03",0.0174,4,0,0
"Guapimirim",3301850,"2020-11-03",45,61388,60517,2154,3508.82909,"2020-11-03",0.0325,70,26,0
"Iguaba Grande",3301876,"2020-11-03",45,28837,28310,863,2992.68301,"2020-11-03",0.044,38,0,0
"Itaboraí",3301900,"2020-11-03",45,242543,240592,5027,2072.62217,"2020-11-03",0.0458,230,0,0
"Itaguaí",3302007,"2020-11-03",45,134819,133019,2697,2000.45988,"2020-11-03",0.0512,138,0,0
"Italva",3302056,"2020-11-03",45,15299,15207,362,2366.16772,"2020-11-03",0.0331,12,-6,0
"Itaocara",3302106,"2020-11-03",45,23222,23234,416,1791.4047,"2020-11-03",0.0769,32,-9,0
"Itaperuna",3302205,"2020-11-03",45,103800,103224,3125,3010.5973,"2020-11-03",0.0278,87,2,0
"Itatiaia",3302254,"2020-11-03",45,32064,31805,424,1322.35529,"2020-11-03",0.0283,12,-4,0
"Japeri",3302270,"2020-11-03",45,105548,104768,623,590.25278,"2020-11-03",0.069,43,0,0
"Laje do Muriaé",3302304,"2020-11-03",45,7326,7355,346,4722.90472,"2020-11-03",0.0058,2,0,0
"Macaé",3302403,"2020-11-03",45,261501,256672,9647,3689.08723,"2020-11-03",0.0179,173,50,0
"Macuco",3302452,"2020-11-03",45,5623,5599,121,2151.87622,"2020-11-03",0.0248,3,0,0
"Magé",3302502,"2020-11-03",45,246433,245071,4488,1821.18466,"2020-11-03",0.0546,245,1,0
"Mangaratiba",3302601,"2020-11-03",45,45220,44468,1140,2521.0084,"2020-11-03",0.0377,43,1,0
"Maricá",3302700,"2020-11-03",45,164504,161207,4034,2452.22001,"2020-11-03",0.033,133,2,0
"Mendes",3302809,"2020-11-03",45,18648,18614,283,1517.58902,"2020-11-03",0.0106,3,-2,0
"Mesquita",3302858,"2020-11-03",45,176569,176103,1903,1077.76563,"2020-11-03",0.0998,190,0,0
"Miguel Pereira",3302908,"2020-11-03",45,25581,25538,302,1180.5637,"2020-11-03",0.053,16,-4,0
"Miracema",3303005,"2020-11-03",45,27154,27174,529,1948.1476,"2020-11-03",0.0095,5,0,0
"Natividade",3303104,"2020-11-03",45,15311,15317,637,4160.40755,"2020-11-03",0.0078,5,0,0
"Nilópolis",3303203,"2020-11-03",45,162693,162485,1603,985.29132,"2020-11-03",0.1279,205,1,0
"Niterói",3303302,"2020-11-03",45,515317,513584,15999,3104.6909,"2020-11-03",0.0321,513,89,0
"Nova Friburgo",3303401,"2020-11-03",45,191158,190631,3811,1993.63877,"2020-11-03",0.042,160,0,0
"Nova Iguaçu",3303500,"2020-11-03",45,823302,821128,7854,953.96343,"2020-11-03",0.0867,681,4,0
"Paracambi",3303609,"2020-11-03",45,52683,52257,901,1710.22911,"2020-11-03",0.0422,38,0,0
"Paraty",3303807,"2020-11-03",45,43680,43165,1033,2364.92674,"2020-11-03",0.0329,34,0,0
"Paraíba do Sul",3303708,"2020-11-03",45,44518,44285,1122,2520.32886,"2020-11-03",0.0223,25,2,0
"Paty do Alferes",3303856,"2020-11-03",45,27858,27769,200,717.92663,"2020-11-03",0.03,6,0,0
"Petrópolis",3303906,"2020-11-03",45,306678,306191,2901,945.9433,"2020-11-03",0.0931,270,11,6
"Pinheiral",3303955,"2020-11-03",45,25364,25156,571,2251.2222,"2020-11-03",0.0315,18,0,0
"Piraí",3304003,"2020-11-03",45,29545,29277,852,2883.73667,"2020-11-03",0.0176,15,0,0
"Porciúncula",3304102,"2020-11-03",45,18960,18847,715,3771.09705,"2020-11-03",0.0308,22,0,0
"Porto Real",3304110,"2020-11-03",45,19974,19683,471,2358.06549,"2020-11-03",0.0361,17,0,0
"Quatis",3304128,"2020-11-03",45,14435,14302,171,1184.62071,"2020-11-03",0.0117,2,0,0
"Queimados",3304144,"2020-11-03",45,151335,150319,2699,1783.46053,"2020-11-03",0.0263,71,1,0
"Quissamã",3304151,"2020-11-03",45,25126,24700,570,2268.56643,"2020-11-03",0.0351,20,2,0
"Resende",3304201,"2020-11-03",45,132312,131341,3107,2348.2375,"2020-11-03",0.0364,113,0,0
"Rio Bonito",3304300,"2020-11-03",45,60573,60201,2188,3612.17044,"2020-11-03",0.0283,62,14,0
"Rio Claro",3304409,"2020-11-03",45,18605,18529,325,1746.84225,"2020-11-03",0.0462,15,0,0
"Rio das Flores",3304508,"2020-11-03",45,9344,9284,29,310.35959,"2020-11-03",0.1379,4,0,0
"Rio das Ostras",3304524,"2020-11-03",45,155193,150674,2469,1590.92227,"2020-11-03",0.0344,85,4,0
"Rio de Janeiro",3304557,"2020-11-03",45,6747815,6718903,119826,1775.77482,"2020-11-03",0.1014,12148,233,8
"Santa Maria Madalena",3304607,"2020-11-03",45,10392,10404,125,1202.84834,"2020-11-03",0.04,5,0,0
"Santo Antônio de Pádua",3304706,"2020-11-03",45,42594,42479,1250,2934.68564,"2020-11-03",0.0168,21,0,0
"Sapucaia",3305406,"2020-11-03",45,18249,18228,674,3693.35306,"2020-11-03",0.0445,30,0,0
"Saquarema",3305505,"2020-11-03",45,90583,89170,1248,1377.74196,"2020-11-03",0.0625,78,0,0
"Seropédica",3305554,"2020-11-03",45,83092,82312,904,1087.95071,"2020-11-03",0.0785,71,0,0
"Silva Jardim",3305604,"2020-11-03",45,21774,21774,295,1354.82686,"2020-11-03",0.0305,9,0,0
"Sumidouro",3305703,"2020-11-03",45,15667,15623,215,1372.31123,"2020-11-03",0.0651,14,0,0
"São Fidélis",3304805,"2020-11-03",45,38710,38669,292,754.32705,"2020-11-03",0.1062,31,0,0
"São Francisco de Itabapoana",3304755,"2020-11-03",45,42210,42205,641,1518.59749,"2020-11-03",0.0359,23,1,0
"São Gonçalo",3304904,"2020-11-03",45,1091737,1084839,14984,1372.49173,"2020-11-03",0.0524,785,11,0
"São José de Ubá",3305133,"2020-11-03",45,7206,7171,150,2081.59867,"2020-11-03",0.02,3,0,0
"São José do Vale do Rio Preto",3305158,"2020-11-03",45,21916,21795,499,2276.87534,"2020-11-03",0.0381,19,1,0
"São João da Barra",3305000,"2020-11-03",45,36423,36102,1319,3621.33817,"2020-11-03",0.0091,12,21,0
"São João de Meriti",3305109,"2020-11-03",45,472906,472406,3977,840.97051,"2020-11-03",0.124,493,2,0
"São Pedro da Aldeia",3305208,"2020-11-03",45,106049,104476,1436,1354.09103,"2020-11-03",0.0418,60,2,0
"São Sebastião do Alto",3305307,"2020-11-03",45,9387,9357,89,948.11974,"2020-11-03",0.0449,4,0,0
"Tanguá",3305752,"2020-11-03",45,34610,34309,935,2701.53135,"2020-11-03",0.046,43,0,0
"Teresópolis",3305802,"2020-11-03",45,184240,182594,7502,4071.86279,"2020-11-03",0.0229,172,0,0
"Trajano de Moraes",3305901,"2020-11-03",45,10640,10626,68,639.09774,"2020-11-03",0,0,0,0
"Três Rios",3306008,"2020-11-03",45,82142,81804,3322,4044.21611,"2020-11-03",0.0214,71,1,0
"Valença",3306107,"2020-11-03",45,76869,76523,758,986.09322,"2020-11-03",0.0317,24,-4,0
"Varre-Sai",3306156,"2020-11-03",45,11106,11000,716,6446.9656,"2020-11-03",0.0028,2,0,0
"Vassouras",3306206,"2020-11-03",45,37083,36896,870,2346.0885,"2020-11-03",0.031,27,0,0
"Volta Redonda",3306305,"2020-11-03",45,273988,273012,7504,2738.80608,"2020-11-03",0.0326,245,2,0
"Angra dos Reis",3300100,"2020-11-04",45,207044,203785,6272,3029.30778,"2020-11-04",0.0322,202,7,0
"Aperibé",3300159,"2020-11-04",45,11901,11759,198,1663.72574,"2020-11-04",0.0354,7,0,0
"Araruama",3300209,"2020-11-04",45,134293,132400,1790,1332.90641,"2020-11-04",0.0402,72,5,0
"Areal",3300225,"2020-11-04",45,12669,12572,285,2249.5856,"2020-11-04",0.0316,9,0,0
"Armação dos Búzios",3300233,"2020-11-04",45,34477,33870,566,1641.67416,"2020-11-04",0.0283,16,0,0
"Arraial do Cabo",3300258,"2020-11-04",45,30593,30349,227,741.9998,"2020-11-04",0.0264,6,-9,0
"Barra Mansa",3300407,"2020-11-04",45,184833,184412,3706,2005.05321,"2020-11-04",0.0483,179,13,0
"Barra do Piraí",3300308,"2020-11-04",45,100764,100374,1276,1266.32527,"2020-11-04",0.0486,62,6,0
"Belford Roxo",3300456,"2020-11-04",45,513118,510906,11201,2182.92868,"2020-11-04",0.029,325,6,0
"Bom Jardim",3300506,"2020-11-04",45,27616,27446,204,738.7022,"2020-11-04",0.0196,4,1,0
"Bom Jesus do Itabapoana",3300605,"2020-11-04",45,37203,37096,847,2276.69812,"2020-11-04",0.0272,23,4,0
"Cabo Frio",3300704,"2020-11-04",45,230378,226525,2977,1292.22408,"2020-11-04",0.0574,171,15,3
"Cachoeiras de Macacu",3300803,"2020-11-04",45,59303,58937,704,1187.12375,"2020-11-04",0.0526,37,5,1
"Cambuci",3300902,"2020-11-04",45,15514,15505,219,1411.62821,"2020-11-04",0.032,7,0,0
"Campos dos Goytacazes",3301009,"2020-11-04",45,511168,507548,7801,1526.11275,"2020-11-04",0.0554,432,49,1
"Cantagalo",3301108,"2020-11-04",45,20168,20172,401,1988.29829,"2020-11-04",0.005,2,0,0
"Carapebus",3300936,"2020-11-04",45,16586,16301,360,2170.50525,"2020-11-04",0.0111,4,4,0
"Cardoso Moreira",3301157,"2020-11-04",45,12821,12823,434,3385.07137,"2020-11-04",0.0069,3,0,0
"Carmo",3301207,"2020-11-04",45,19030,18895,258,1355.75407,"2020-11-04",0.0155,4,1,0
"Casimiro de Abreu",3301306,"2020-11-04",45,45041,44184,1201,2666.45945,"2020-11-04",0.025,30,2,1
"Comendador Levy Gasparian",3300951,"2020-11-04",45,8576,8561,169,1970.61567,"2020-11-04",0.0237,4,1,0
"Conceição de Macabu",3301405,"2020-11-04",45,23398,23228,785,3354.98761,"2020-11-04",0.0191,15,9,0
"Cordeiro",3301504,"2020-11-04",45,22041,21926,414,1878.31768,"2020-11-04",0.0024,1,1,0
"Duas Barras",3301603,"2020-11-04",45,11528,11492,78,676.61346,"2020-11-04",0.0385,3,0,0
"Duque de Caxias",3301702,"2020-11-04",45,924624,919596,11014,1191.1869,"2020-11-04",0.0716,789,33,0
"Engenheiro Paulo de Frontin",3301801,"2020-11-04",45,14071,14002,230,1634.56755,"2020-11-04",0.0174,4,0,0
"Guapimirim",3301850,"2020-11-04",45,61388,60517,2155,3510.45807,"2020-11-04",0.0325,70,1,0
"Iguaba Grande",3301876,"2020-11-04",45,28837,28310,873,3027.36068,"2020-11-04",0.0435,38,10,0
"Itaboraí",3301900,"2020-11-04",45,242543,240592,5032,2074.68366,"2020-11-04",0.0457,230,5,0
"Itaguaí",3302007,"2020-11-04",45,134819,133019,2709,2009.3607,"2020-11-04",0.0517,140,12,2
"Italva",3302056,"2020-11-04",45,15299,15207,362,2366.16772,"2020-11-04",0.0331,12,0,0
"Itaocara",3302106,"2020-11-04",45,23222,23234,418,1800.01723,"2020-11-04",0.0789,33,2,1
"Itaperuna",3302205,"2020-11-04",45,103800,103224,3134,3019.26782,"2020-11-04",0.0278,87,9,0
"Itatiaia",3302254,"2020-11-04",45,32064,31805,424,1322.35529,"2020-11-04",0.0283,12,0,0
"Japeri",3302270,"2020-11-04",45,105548,104768,628,594.98996,"2020-11-04",0.0685,43,5,0
"Laje do Muriaé",3302304,"2020-11-04",45,7326,7355,346,4722.90472,"2020-11-04",0.0058,2,0,0
"Macaé",3302403,"2020-11-04",45,261501,256672,9680,3701.70669,"2020-11-04",0.018,174,33,1
"Macuco",3302452,"2020-11-04",45,5623,5599,121,2151.87622,"2020-11-04",0.0248,3,0,0
"Magé",3302502,"2020-11-04",45,246433,245071,4492,1822.80782,"2020-11-04",0.055,247,4,2
"Mangaratiba",3302601,"2020-11-04",45,45220,44468,1140,2521.0084,"2020-11-04",0.0377,43,0,0
"Maricá",3302700,"2020-11-04",45,164504,161207,4034,2452.22001,"2020-11-04",0.033,133,0,0
"Mendes",3302809,"2020-11-04",45,18648,18614,287,1539.03904,"2020-11-04",0.0105,3,4,0
"Mesquita",3302858,"2020-11-04",45,176569,176103,1910,1081.73009,"2020-11-04",0.1005,192,7,2
"Miguel Pereira",3302908,"2020-11-04",45,25581,25538,302,1180.5637,"2020-11-04",0.053,16,0,0
"Miracema",3303005,"2020-11-04",45,27154,27174,531,1955.513,"2020-11-04",0.0094,5,2,0
"Natividade",3303104,"2020-11-04",45,15311,15317,637,4160.40755,"2020-11-04",0.0078,5,0,0
"Nilópolis",3303203,"2020-11-04",45,162693,162485,1606,987.13528,"2020-11-04",0.1283,206,3,1
"Niterói",3303302,"2020-11-04",45,515317,513584,16067,3117.88666,"2020-11-04",0.0324,520,68,7
"Nova Friburgo",3303401,"2020-11-04",45,191158,190631,3828,2002.53194,"2020-11-04",0.0418,160,17,0
"Nova Iguaçu",3303500,"2020-11-04",45,823302,821128,7882,957.36437,"2020-11-04",0.087,686,28,5
"Paracambi",3303609,"2020-11-04",45,52683,52257,913,1733.00685,"2020-11-04",0.0416,38,12,0
"Paraty",3303807,"2020-11-04",45,43680,43165,1036,2371.79487,"2020-11-04",0.0328,34,3,0
"Paraíba do Sul",3303708,"2020-11-04",45,44518,44285,1132,2542.79168,"2020-11-04",0.0221,25,10,0
"Paty do Alferes",3303856,"2020-11-04",45,27858,27769,203,728.69553,"2020-11-04",0.0296,6,3,0
"Petrópolis",3303906,"2020-11-04",45,306678,306191,2919,951.81265,"2020-11-04",0.0928,271,18,1
"Pinheiral",3303955,"2020-11-04",45,25364,25156,565,2227.56663,"2020-11-04",0.0319,18,-6,0
"Piraí",3304003,"2020-11-04",45,29545,29277,853,2887.12134,"2020-11-04",0.0176,15,1,0
"Porciúncula",3304102,"2020-11-04",45,18960,18847,720,3797.46835,"2020-11-04",0.0347,25,5,3
"Porto Real",3304110,"2020-11-04",45,19974,19683,472,2363.07199,"2020-11-04",0.0381,18,1,1
"Quatis",3304128,"2020-11-04",45,14435,14302,168,1163.83789,"2020-11-04",0.0119,2,-3,0
"Queimados",3304144,"2020-11-04",45,151335,150319,2700,1784.12132,"2020-11-04",0.0263,71,1,0
"Quissamã",3304151,"2020-11-04",45,25126,24700,570,2268.56643,"2020-11-04",0.0351,20,0,0
"Resende",3304201,"2020-11-04",45,132312,131341,3135,2369.3996,"2020-11-04",0.036,113,28,0
"Rio Bonito",3304300,"2020-11-04",45,60573,60201,2189,3613.82134,"2020-11-04",0.0283,62,1,0
"Rio Claro",3304409,"2020-11-04",45,18605,18529,319,1714.59285,"2020-11-04",0.047,15,-6,0
"Rio das Flores",3304508,"2020-11-04",45,9344,9284,26,278.25342,"2020-11-04",0.1538,4,-3,0
"Rio das Ostras",3304524,"2020-11-04",45,155193,150674,2472,1592.85535,"2020-11-04",0.0344,85,3,0
"Rio de Janeiro",3304557,"2020-11-04",45,6747815,6718903,120432,1784.75551,"2020-11-04",0.1015,12219,606,71
"Santa Maria Madalena",3304607,"2020-11-04",45,10392,10404,121,1164.3572,"2020-11-04",0.0413,5,-4,0
"Santo Antônio de Pádua",3304706,"2020-11-04",45,42594,42479,1255,2946.42438,"2020-11-04",0.0183,23,5,2
"Sapucaia",3305406,"2020-11-04",45,18249,18228,676,3704.31257,"2020-11-04",0.0444,30,2,0
"Saquarema",3305505,"2020-11-04",45,90583,89170,1248,1377.74196,"2020-11-04",0.0625,78,0,0
"Seropédica",3305554,"2020-11-04",45,83092,82312,906,1090.35768,"2020-11-04",0.0784,71,2,0
"Silva Jardim",3305604,"2020-11-04",45,21774,21774,295,1354.82686,"2020-11-04",0.0305,9,0,0
"Sumidouro",3305703,"2020-11-04",45,15667,15623,215,1372.31123,"2020-11-04",0.0651,14,0,0
"São Fidélis",3304805,"2020-11-04",45,38710,38669,294,759.49367,"2020-11-04",0.1054,31,2,0
"São Francisco de Itabapoana",3304755,"2020-11-04",45,42210,42205,644,1525.70481,"2020-11-04",0.0357,23,3,0
"São Gonçalo",3304904,"2020-11-04",45,1091737,1084839,15120,1384.94894,"2020-11-04",0.0521,787,136,2
"São José de Ubá",3305133,"2020-11-04",45,7206,7171,147,2039.96669,"2020-11-04",0.0204,3,-3,0
"São José do Vale do Rio Preto",3305158,"2020-11-04",45,21916,21795,499,2276.87534,"2020-11-04",0.0381,19,0,0
"São João da Barra",3305000,"2020-11-04",45,36423,36102,1319,3621.33817,"2020-11-04",0.0091,12,0,0
"São João de Meriti",3305109,"2020-11-04",45,472906,472406,3981,841.81634,"2020-11-04",0.1238,493,4,0
"São Pedro da Aldeia",3305208,"2020-11-04",45,106049,104476,1439,1356.91991,"2020-11-04",0.0417,60,3,0
"São Sebastião do Alto",3305307,"2020-11-04",45,9387,9357,90,958.77277,"2020-11-04",0.0444,4,1,0
"Tanguá",3305752,"2020-11-04",45,34610,34309,940,2715.97804,"2020-11-04",0.0468,44,5,1
"Teresópolis",3305802,"2020-11-04",45,184240,182594,7560,4103.34347,"2020-11-04",0.0229,173,58,1
"Trajano de Moraes",3305901,"2020-11-04",45,10640,10626,68,639.09774,"2020-11-04",0,0,0,0
"Três Rios",3306008,"2020-11-04",45,82142,81804,3360,4090.47747,"2020-11-04",0.0211,71,38,0
"Valença",3306107,"2020-11-04",45,76869,76523,760,988.69505,"2020-11-04",0.0316,24,2,0
"Varre-Sai",3306156,"2020-11-04",45,11106,11000,717,6455.96975,"2020-11-04",0.0028,2,1,0
"Vassouras",3306206,"2020-11-04",45,37083,36896,874,2356.87512,"2020-11-04",0.0309,27,4,0
"Volta Redonda",3306305,"2020-11-04",45,273988,273012,7522,2745.37571,"2020-11-04",0.0324,244,18,-1
"Angra dos Reis",3300100,"2020-11-05",45,207044,203785,6298,3041.8655,"2020-11-05",0.0324,204,26,2
"Aperibé",3300159,"2020-11-05",45,11901,11759,201,1688.9337,"2020-11-05",0.0348,7,3,0
"Araruama",3300209,"2020-11-05",45,134293,132400,1791,1333.65105,"2020-11-05",0.0408,73,1,1
"Areal",3300225,"2020-11-05",45,12669,12572,285,2249.5856,"2020-11-05",0.0316,9,0,0
"Armação dos Búzios",3300233,"2020-11-05",45,34477,33870,568,1647.47513,"2020-11-05",0.0282,16,2,0
"Arraial do Cabo",3300258,"2020-11-05",45,30593,30349,230,751.80597,"2020-11-05",0.0261,6,3,0
"Barra Mansa",3300407,"2020-11-05",45,184833,184412,3736,2021.28408,"2020-11-05",0.0482,180,30,1
"Barra do Piraí",3300308,"2020-11-05",45,100764,100374,1281,1271.28736,"2020-11-05",0.0492,63,5,1
"Belford Roxo",3300456,"2020-11-05",45,513118,510906,11206,2183.90312,"2020-11-05",0.029,325,5,0
"Bom Jardim",3300506,"2020-11-05",45,27616,27446,208,753.18656,"2020-11-05",0.0192,4,4,0
"Bom Jesus do Itabapoana",3300605,"2020-11-05",45,37203,37096,854,2295.5138,"2020-11-05",0.0269,23,7,0
"Cabo Frio",3300704,"2020-11-05",45,230378,226525,2990,1297.86698,"2020-11-05",0.0575,172,13,1
"Cachoeiras de Macacu",3300803,"2020-11-05",45,59303,58937,706,1190.49626,"2020-11-05",0.0524,37,2,0
"Cambuci",3300902,"2020-11-05",45,15514,15505,220,1418.074,"2020-11-05",0.0318,7,1,0
"Campos dos Goytacazes",3301009,"2020-11-05",45,511168,507548,7847,1535.11174,"2020-11-05",0.0551,432,46,0
"Cantagalo",3301108,"2020-11-05",45,20168,20172,405,2008.13169,"2020-11-05",0.0049,2,4,0
"Carapebus",3300936,"2020-11-05",45,16586,16301,360,2170.50525,"2020-11-05",0.0111,4,0,0
"Cardoso Moreira",3301157,"2020-11-05",45,12821,12823,435,3392.87107,"2020-11-05",0.0069,3,1,0
"Carmo",3301207,"2020-11-05",45,19030,18895,258,1355.75407,"2020-11-05",0.0155,4,0,0
"Casimiro de Abreu",3301306,"2020-11-05",45,45041,44184,1202,2668.67965,"2020-11-05",0.025,30,1,0
"Comendador Levy Gasparian",3300951,"2020-11-05",45,8576,8561,170,1982.27612,"2020-11-05",0.0235,4,1,0
"Conceição de Macabu",3301405,"2020-11-05",45,23398,23228,791,3380.63082,"2020-11-05",0.019,15,6,0
"Cordeiro",3301504,"2020-11-05",45,22041,21926,417,1891.92868,"2020-11-05",0.0024,1,3,0
"Duas Barras",3301603,"2020-11-05",45,11528,11492,78,676.61346,"2020-11-05",0.0385,3,0,0
"Duque de Caxias",3301702,"2020-11-05",45,924624,919596,11044,1194.43147,"2020-11-05",0.0714,789,30,0
"Engenheiro Paulo de Frontin",3301801,"2020-11-05",45,14071,14002,230,1634.56755,"2020-11-05",0.0174,4,0,0
"Guapimirim",3301850,"2020-11-05",45,61388,60517,2179,3549.55366,"2020-11-05",0.0321,70,24,0
"Iguaba Grande",3301876,"2020-11-05",45,28837,28310,882,3058.57059,"2020-11-05",0.0431,38,9,0
"Itaboraí",3301900,"2020-11-05",45,242543,240592,5041,2078.39435,"2020-11-05",0.0456,230,9,0
"Itaguaí",3302007,"2020-11-05",45,134819,133019,2689,1994.52599,"2020-11-05",0.0521,140,-20,0
"Italva",3302056,"2020-11-05",45,15299,15207,363,2372.7041,"2020-11-05",0.0331,12,1,0
"Itaocara",3302106,"2020-11-05",45,23222,23234,418,1800.01723,"2020-11-05",0.0789,33,0,0
"Itaperuna",3302205,"2020-11-05",45,103800,103224,3128,3013.48748,"2020-11-05",0.0278,87,-6,0
"Itatiaia",3302254,"2020-11-05",45,32064,31805,433,1350.42415,"2020-11-05",0.0277,12,9,0
"Japeri",3302270,"2020-11-05",45,105548,104768,633,599.72714,"2020-11-05",0.0679,43,5,0
"Laje do Muriaé",3302304,"2020-11-05",45,7326,7355,346,4722.90472,"2020-11-05",0.0058,2,0,0
"Macaé",3302403,"2020-11-05",45,261501,256672,9698,3708.59002,"2020-11-05",0.0179,174,18,0
"Macuco",3302452,"2020-11-05",45,5623,5599,122,2169.66032,"2020-11-05",0.0246,3,1,0
"Magé",3302502,"2020-11-05",45,246433,245071,4472,1814.69203,"2020-11-05",0.0577,258,-20,11
"Mangaratiba",3302601,"2020-11-05",45,45220,44468,1169,2585.13932,"2020-11-05",0.0368,43,29,0
"Maricá",3302700,"2020-11-05",45,164504,161207,4043,2457.691,"2020-11-05",0.0329,133,9,0
"Mendes",3302809,"2020-11-05",45,18648,18614,300,1608.75161,"2020-11-05",0.01,3,13,0
"Mesquita",3302858,"2020-11-05",45,176569,176103,1919,1086.82725,"2020-11-05",0.1006,193,9,1
"Miguel Pereira",3302908,"2020-11-05",45,25581,25538,305,1192.29115,"2020-11-05",0.0525,16,3,0
"Miracema",3303005,"2020-11-05",45,27154,27174,532,1959.1957,"2020-11-05",0.0094,5,1,0
"Natividade",3303104,"2020-11-05",45,15311,15317,643,4199.59506,"2020-11-05",0.0078,5,6,0
"Nilópolis",3303203,"2020-11-05",45,162693,162485,1610,989.5939,"2020-11-05",0.1286,207,4,1
"Niterói",3303302,"2020-11-05",45,515317,513584,16135,3131.08242,"2020-11-05",0.0322,520,68,0
"Nova Friburgo",3303401,"2020-11-05",45,191158,190631,3840,2008.80947,"2020-11-05",0.0422,162,12,2
"Nova Iguaçu",3303500,"2020-11-05",45,823302,821128,7909,960.64385,"2020-11-05",0.0874,691,27,5
"Paracambi",3303609,"2020-11-05",45,52683,52257,920,1746.29387,"2020-11-05",0.0413,38,7,0
"Paraty",3303807,"2020-11-05",45,43680,43165,1036,2371.79487,"2020-11-05",0.0328,34,0,0
"Paraíba do Sul",3303708,"2020-11-05",45,44518,44285,1132,2542.79168,"2020-11-05",0.0221,25,0,0
"Paty do Alferes",3303856,"2020-11-05",45,27858,27769,204,732.28516,"2020-11-05",0.0294,6,1,0
"Petrópolis",3303906,"2020-11-05",45,306678,306191,2923,953.11695,"2020-11-05",0.0927,271,4,0
"Pinheiral",3303955,"2020-11-05",45,25364,25156,566,2231.50923,"2020-11-05",0.0318,18,1,0
"Piraí",3304003,"2020-11-05",45,29545,29277,857,2900.66001,"2020-11-05",0.0175,15,4,0
"Porciúncula",3304102,"2020-11-05",45,18960,18847,723,3813.29114,"2020-11-05",0.0373,27,3,2
"Porto Real",3304110,"2020-11-05",45,19974,19683,473,2368.0785,"2020-11-05",0.0381,18,1,0
"Quatis",3304128,"2020-11-05",45,14435,14302,173,1198.47593,"2020-11-05",0.0116,2,5,0
"Queimados",3304144,"2020-11-05",45,151335,150319,2702,1785.44289,"2020-11-05",0.0263,71,2,0
"Quissamã",3304151,"2020-11-05",45,25126,24700,571,2272.54637,"2020-11-05",0.035,20,1,0
"Resende",3304201,"2020-11-05",45,132312,131341,3116,2355.0396,"2020-11-05",0.0369,115,-19,2
"Rio Bonito",3304300,"2020-11-05",45,60573,60201,2200,3631.98125,"2020-11-05",0.0282,62,11,0
"Rio Claro",3304409,"2020-11-05",45,18605,18529,319,1714.59285,"2020-11-05",0.047,15,0,0
"Rio das Flores",3304508,"2020-11-05",45,9344,9284,26,278.25342,"2020-11-05",0.1538,4,0,0
"Rio das Ostras",3304524,"2020-11-05",45,155193,150674,2479,1597.36586,"2020-11-05",0.0343,85,7,0
"Rio de Janeiro",3304557,"2020-11-05",45,6747815,6718903,120802,1790.23877,"2020-11-05",0.1016,12268,370,49
"Santa Maria Madalena",3304607,"2020-11-05",45,10392,10404,121,1164.3572,"2020-11-05",0.0413,5,0,0
"Santo Antônio de Pádua",3304706,"2020-11-05",45,42594,42479,1255,2946.42438,"2020-11-05",0.0183,23,0,0
"Sapucaia",3305406,"2020-11-05",45,18249,18228,676,3704.31257,"2020-11-05",0.0444,30,0,0
"Saquarema",3305505,"2020-11-05",45,90583,89170,1232,1360.0786,"2020-11-05",0.0649,80,-16,2
"Seropédica",3305554,"2020-11-05",45,83092,82312,900,1083.13676,"2020-11-05",0.0789,71,-6,0
"Silva Jardim",3305604,"2020-11-05",45,21774,21774,286,1313.49316,"2020-11-05",0.0315,9,-9,0
